mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.6,"71 km SW of Adak, Alaska",1665427665668,1667434730035,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0c36ti,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0c36ti&format=geojson,,,,,reviewed,0,39,ak,022d0c36ti,",ak022d0c36ti,",",ak,",",origin,phase-data,",,,0.21,,ml,earthquake,"M 1.6 - 71 km SW of Adak, Alaska"
0.97,"22km E of Little Lake, CA",1665426103290,1665493584678,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40358720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40358720&format=geojson,,,,,reviewed,0,14,ci,40358720,",ci40358720,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.1137,0.14,149.0,ml,earthquake,"M 1.0 - 22km E of Little Lake, CA"
0.9,"72 km E of Cantwell, Alaska",1665426101425,1667434729849,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0bxlvi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0bxlvi&format=geojson,,,,,reviewed,0,12,ak,022d0bxlvi,",ak022d0bxlvi,",",ak,",",origin,phase-data,",,,0.48,,ml,earthquake,"M 0.9 - 72 km E of Cantwell, Alaska"
1.2,"7 km NW of Petersville, Alaska",1665425678497,1667434729667,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0bw3mx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0bw3mx&format=geojson,,,,,reviewed,0,22,ak,022d0bw3mx,",ak022d0bw3mx,",",ak,",",origin,phase-data,",,,0.59,,ml,earthquake,"M 1.2 - 7 km NW of Petersville, Alaska"
2.1,"2km E of Aromas, CA",1665425061330,1665709568240,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791871&format=geojson,1.0,2.7,,,reviewed,0,68,nc,73791871,",nc73791871,",",nc,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",13.0,0.02418,0.13,89.0,md,quarry blast,"M 2.1 Quarry Blast - 2km E of Aromas, CA"
1.36,"4 km SSE of Dover, Oklahoma",1665425032140,1665678489769,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022twpq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022twpq&format=geojson,,,,,reviewed,0,28,ok,2022twpq,",ok2022twpq,",",ok,",",origin,phase-data,",32.0,0.07918446131,0.17,71.0,ml,earthquake,"M 1.4 - 4 km SSE of Dover, Oklahoma"
5.5,Fiji region,1665424513028,1666022195214,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000isj3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000isj3&format=geojson,,,3.026,green,reviewed,0,465,us,6000isj3,",us6000isj3,",",us,",",losspager,origin,phase-data,shakemap,",79.0,5.298,1.06,115.0,mww,earthquake,M 5.5 - Fiji region
1.7,"67 km W of Tyonek, Alaska",1665424348307,1667434725297,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0bise6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0bise6&format=geojson,,,,,reviewed,0,44,ak,022d0bise6,",ak022d0bise6,",",ak,",",origin,phase-data,",,,0.49,,ml,earthquake,"M 1.7 - 67 km W of Tyonek, Alaska"
0.21,"3km NE of The Geysers, CA",1665424076460,1665424170005,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791866,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791866&format=geojson,,,,,automatic,0,1,nc,73791866,",nc73791866,",",nc,",",nearby-cities,origin,phase-data,",6.0,0.01206,0.03,133.0,md,earthquake,"M 0.2 - 3km NE of The Geysers, CA"
2.9,western Texas,1665423848016,1666021571040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000isj0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000isj0&format=geojson,,,,,reviewed,0,129,us,6000isj0,",us6000isj0,",",us,",",origin,phase-data,",21.0,0.112,1.19,108.0,ml,earthquake,M 2.9 - western Texas
1.5,"80 km NW of Yakutat, Alaska",1665423834537,1667434729481,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0bgx19,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0bgx19&format=geojson,,,,,reviewed,0,35,ak,022d0bgx19,",ak022d0bgx19,",",ak,",",origin,phase-data,",,,0.3,,ml,earthquake,"M 1.5 - 80 km NW of Yakutat, Alaska"
1.85,"4 km SSE of Dover, Oklahoma",1665423731480,1665427344613,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022twox,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022twox&format=geojson,,,,,reviewed,0,53,ok,2022twox,",ok2022twox,",",ok,",",origin,phase-data,",65.0,0.07738481446,0.28,44.0,ml,earthquake,"M 1.9 - 4 km SSE of Dover, Oklahoma"
1.3,"47 km ENE of Whittier, Alaska",1665423419708,1667434725118,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0bfew3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0bfew3&format=geojson,,,,,reviewed,0,26,ak,022d0bfew3,",ak022d0bfew3,",",ak,",",origin,phase-data,",,,0.63,,ml,ice quake,"M 1.3 Ice Quake - 47 km ENE of Whittier, Alaska"
2.6,"62 km NNE of Aleneva, Alaska",1665423063414,1667486953040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0be8a1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0be8a1&format=geojson,,,,,reviewed,0,104,ak,022d0be8a1,",us6000isiw,ak022d0be8a1,",",us,ak,",",origin,phase-data,",,,0.58,,ml,earthquake,"M 2.6 - 62 km NNE of Aleneva, Alaska"
1.3,"3 km S of Coleville, California",1665422890072,1665426602779,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00848926,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00848926&format=geojson,,,,,reviewed,0,26,nn,00848926,",nn00848926,",",nn,",",origin,phase-data,",18.0,0.051,0.1769,115.74,ml,earthquake,"M 1.3 - 3 km S of Coleville, California"
0.97,"8km NW of The Geysers, CA",1665422695560,1665422789696,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791861,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791861&format=geojson,,,,,automatic,0,14,nc,73791861,",nc73791861,",",nc,",",nearby-cities,origin,phase-data,",20.0,0.01026,0.01,72.0,md,earthquake,"M 1.0 - 8km NW of The Geysers, CA"
1.2,"48 km N of Petersville, Alaska",1665422317188,1667434724666,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0bbiue,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0bbiue&format=geojson,,,,,reviewed,0,22,ak,022d0bbiue,",ak022d0bbiue,",",ak,",",origin,phase-data,",,,0.55,,ml,earthquake,"M 1.2 - 48 km N of Petersville, Alaska"
1.4,"9 km E of Nikiski, Alaska",1665422220915,1667434724463,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0bb4fi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0bb4fi&format=geojson,,,,,reviewed,0,30,ak,022d0bb4fi,",ak022d0bb4fi,",",ak,",",origin,phase-data,",,,0.36,,ml,earthquake,"M 1.4 - 9 km E of Nikiski, Alaska"
2.6,"89 km E of Juneau, Alaska",1665421765633,1667486601040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000im2v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000im2v&format=geojson,,,,,reviewed,0,104,us,7000im2v,",ak022d0b9ki3,us7000im2v,",",ak,us,",",origin,phase-data,",12.0,0.784,0.54,200.0,ml,ice quake,"M 2.6 Ice Quake - 89 km E of Juneau, Alaska"
4.3,,1665421704729,1666016462040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000isir,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000isir&format=geojson,,,,,reviewed,0,284,us,6000isir,",us6000isir,",",us,",",origin,phase-data,",37.0,1.104,0.82,61.0,mb,earthquake,M 4.3 - 
0.8,"23km NE of Alum Rock, CA",1665421532970,1665517928950,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791856&format=geojson,,,,,reviewed,0,10,nc,73791856,",nc73791856,",",nc,",",nearby-cities,origin,phase-data,",17.0,0.03324,0.06,75.0,md,earthquake,"M 0.8 - 23km NE of Alum Rock, CA"
0.8,"26 km S of Denali National Park, Alaska",1665420234409,1667434724269,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0avg8l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0avg8l&format=geojson,,,,,reviewed,0,10,ak,022d0avg8l,",ak022d0avg8l,",",ak,",",origin,phase-data,",,,0.96,,ml,earthquake,"M 0.8 - 26 km S of Denali National Park, Alaska"
4.5,"187 km NE of Lospalos, Timor Leste",1665420168909,1666034395040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000isik,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000isik&format=geojson,,,,,reviewed,0,312,us,6000isik,",us6000isik,",",us,",",origin,phase-data,",44.0,2.959,0.55,48.0,mb,earthquake,"M 4.5 - 187 km NE of Lospalos, Timor Leste"
2.05,"22 km ENE of Honaunau-Napoopoo, Hawaii",1665420073560,1665436795280,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73173702,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73173702&format=geojson,,,,,reviewed,0,65,hv,73173702,",hv73173702,",",hv,",",origin,phase-data,",13.0,,0.11,95.0,ml,earthquake,"M 2.1 - 22 km ENE of Honaunau-Napoopoo, Hawaii"
4.5,Reykjanes Ridge,1665419996067,1666034148040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000itn9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000itn9&format=geojson,,,,,reviewed,0,312,us,6000itn9,",us6000itn9,",",us,",",origin,phase-data,",90.0,11.771,0.46,90.0,mb,earthquake,M 4.5 - Reykjanes Ridge
0.85,"8km NW of The Geysers, CA",1665419955340,1665420049278,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791851&format=geojson,,,,,automatic,0,11,nc,73791851,",nc73791851,",",nc,",",nearby-cities,origin,phase-data,",12.0,0.01121,0.01,56.0,md,earthquake,"M 0.9 - 8km NW of The Geysers, CA"
1.4,"41 km E of Denali National Park, Alaska",1665419932332,1667434724070,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0auepw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0auepw&format=geojson,,,,,reviewed,0,30,ak,022d0auepw,",ak022d0auepw,",",ak,",",origin,phase-data,",,,0.55,,ml,earthquake,"M 1.4 - 41 km E of Denali National Park, Alaska"
1.3,"137 km WNW of Yakutat, Alaska",1665419695100,1667434723870,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0atk3v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0atk3v&format=geojson,,,,,reviewed,0,26,ak,022d0atk3v,",ak022d0atk3v,",",ak,",",origin,phase-data,",,,0.67,,ml,other event,"M 1.3 Other Event - 137 km WNW of Yakutat, Alaska"
4.5,"263 km NNE of Fais, Micronesia",1665419354914,1666032684040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000itn7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000itn7&format=geojson,,,,,reviewed,0,312,us,6000itn7,",us6000itn7,",",us,",",origin,phase-data,",28.0,3.643,0.54,103.0,mb,earthquake,"M 4.5 - 263 km NNE of Fais, Micronesia"
0.57,"16km W of Searles Valley, CA",1665419295830,1665708951088,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40358632,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40358632&format=geojson,,,,,reviewed,0,5,ci,40358632,",ci40358632,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.05253,0.1,145.0,ml,earthquake,"M 0.6 - 16km W of Searles Valley, CA"
1.4,"16 km NNE of Willow, Alaska",1665419273387,1667434723665,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0as1s8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0as1s8&format=geojson,,,,,reviewed,0,30,ak,022d0as1s8,",ak022d0as1s8,",",ak,",",origin,phase-data,",,,0.33,,ml,earthquake,"M 1.4 - 16 km NNE of Willow, Alaska"
5.0,"149 km ESE of Kokopo, Papua New Guinea",1665418173666,1666031889040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000isic,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000isic&format=geojson,,,,,reviewed,0,385,us,6000isic,",us6000isic,",",us,",",origin,phase-data,",59.0,1.497,0.61,95.0,mb,earthquake,"M 5.0 - 149 km ESE of Kokopo, Papua New Guinea"
1.2,,1665418124919,1667434723475,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0anyn4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0anyn4&format=geojson,,,,,reviewed,0,22,ak,022d0anyn4,",ak022d0anyn4,",",ak,",",origin,phase-data,",,,0.82,,ml,ice quake,M 1.2 Ice Quake - 
4.2,"91 km SSW of Ende, Indonesia",1665417686500,1666031488040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000itnh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000itnh&format=geojson,,,,,reviewed,0,271,us,6000itnh,",us6000itnh,",",us,",",origin,phase-data,",13.0,1.265,0.45,71.0,mb,earthquake,"M 4.2 - 91 km SSW of Ende, Indonesia"
4.4,"42 km W of Cohoe, Alaska",1665417657176,1667434746904,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0am9ta,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0am9ta&format=geojson,8.0,3.1,2.796,,reviewed,0,300,ak,022d0am9ta,",ak022d0am9ta,us6000isib,",",ak,us,",",dyfi,origin,phase-data,shakemap,",,,0.65,,mb,earthquake,"M 4.4 - 42 km W of Cohoe, Alaska"
1.44,"9 km WSW of Blanchard, Oklahoma",1665417216679,1665678016293,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022twli,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022twli&format=geojson,,,,,reviewed,0,32,ok,2022twli,",ok2022twli,",",ok,",",origin,phase-data,",33.0,0.08908251897,0.21,89.0,ml,earthquake,"M 1.4 - 9 km WSW of Blanchard, Oklahoma"
1.2,"35 km NNE of Whittier, Alaska",1665417099895,1667342959692,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0abqey,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0abqey&format=geojson,,,,,reviewed,0,22,ak,022d0abqey,",ak022d0abqey,",",ak,",",origin,phase-data,",,,0.53,,ml,ice quake,"M 1.2 Ice Quake - 35 km NNE of Whittier, Alaska"
1.4,"4 km SE of Big Lake, Alaska",1665416957927,1667342959482,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0ab987,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0ab987&format=geojson,,,,,reviewed,0,30,ak,022d0ab987,",ak022d0ab987,",",ak,",",origin,phase-data,",,,0.46,,ml,earthquake,"M 1.4 - 4 km SE of Big Lake, Alaska"
2.88,"33 km SSW of Esperanza, Puerto Rico",1665416302150,1665422030964,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71375998,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71375998&format=geojson,2.0,2.2,,,reviewed,0,128,pr,71375998,",pr71375998,",",pr,",",dyfi,origin,phase-data,",19.0,,0.35,191.0,md,earthquake,"M 2.9 - 33 km SSW of Esperanza, Puerto Rico"
1.02,Utah,1665416279490,1665420350350,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60519917,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60519917&format=geojson,,,,,reviewed,0,16,uu,60519917,",uu60519917,",",uu,",",origin,phase-data,",20.0,0.1041,0.1,89.0,ml,earthquake,M 1.0 - Utah
1.35,"6 km WSW of Mill Creek, Oklahoma",1665416081920,1665677483775,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022twks,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022twks&format=geojson,,,,,reviewed,0,28,ok,2022twks,",ok2022twks,",",ok,",",origin,phase-data,",31.0,0.3500313119,0.36,131.0,ml,quarry blast,"M 1.4 Quarry Blast - 6 km WSW of Mill Creek, Oklahoma"
0.8,"2km NNW of The Geysers, CA",1665415505690,1665415599874,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791846,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791846&format=geojson,,,,,automatic,0,10,nc,73791846,",nc73791846,",",nc,",",nearby-cities,origin,phase-data,",18.0,0.008856,0.04,71.0,md,earthquake,"M 0.8 - 2km NNW of The Geysers, CA"
1.1,"4 km NE of Salamatof, Alaska",1665415260217,1667342963506,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0a57vp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0a57vp&format=geojson,,,,,reviewed,0,19,ak,022d0a57vp,",ak022d0a57vp,",",ak,",",origin,phase-data,",,,0.65,,ml,earthquake,"M 1.1 - 4 km NE of Salamatof, Alaska"
0.98,"15km ESE of Little Lake, CA",1665415144820,1665708867062,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40358576,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40358576&format=geojson,,,,,reviewed,0,15,ci,40358576,",ci40358576,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.07811,0.08,85.0,ml,earthquake,"M 1.0 - 15km ESE of Little Lake, CA"
2.0,"4 km SSE of Dover, Oklahoma",1665414982269,1665415915412,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022twkc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022twkc&format=geojson,,,,,reviewed,0,62,ok,2022twkc,",ok2022twkc,",",ok,",",origin,phase-data,",58.0,0.08188393158,0.21,49.0,ml,earthquake,"M 2.0 - 4 km SSE of Dover, Oklahoma"
1.4,"50 km SSE of Nelchina, Alaska",1665414779882,1667342959265,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0a3eyf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0a3eyf&format=geojson,,,,,reviewed,0,30,ak,022d0a3eyf,",ak022d0a3eyf,",",ak,",",origin,phase-data,",,,0.51,,ml,earthquake,"M 1.4 - 50 km SSE of Nelchina, Alaska"
1.0,Southern Alaska,1665414683730,1667342963300,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0a34j9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0a34j9&format=geojson,,,,,reviewed,0,15,ak,022d0a34j9,",ak022d0a34j9,",",ak,",",origin,phase-data,",,,0.81,,ml,earthquake,M 1.0 - Southern Alaska
2.2,"96 km N of Savoonga, Alaska",1665414352274,1667342963113,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d0a1wfv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d0a1wfv&format=geojson,,,,,reviewed,0,74,ak,022d0a1wfv,",ak022d0a1wfv,",",ak,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 2.2 - 96 km N of Savoonga, Alaska"
1.58,"4 km SSE of Dover, Oklahoma",1665414320660,1665676988971,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022twjs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022twjs&format=geojson,,,,,reviewed,0,38,ok,2022twjs,",ok2022twjs,",",ok,",",origin,phase-data,",66.0,0.082783755,0.21,44.0,ml,earthquake,"M 1.6 - 4 km SSE of Dover, Oklahoma"
4.5,,1665413789661,1665955209040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000itng,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000itng&format=geojson,,,,,reviewed,0,312,us,6000itng,",us6000itng,",",us,",",origin,phase-data,",68.0,9.111,0.48,57.0,mb,earthquake,M 4.5 - 
-0.08,"24 km ESE of Port Heiden, Alaska",1665413722270,1665515453600,,https://earthquake.usgs.gov/earthquakes/eventpage/av91074233,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91074233&format=geojson,,,,,reviewed,0,0,av,91074233,",av91074233,",",av,",",origin,phase-data,",4.0,,0.24,289.0,ml,earthquake,"M -0.1 - 24 km ESE of Port Heiden, Alaska"
-0.3,"3km WSW of Mammoth Lakes, CA",1665413522790,1665516876537,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791841&format=geojson,,,,,reviewed,0,0,nc,73791841,",nc73791841,",",nc,",",nearby-cities,origin,phase-data,",5.0,0.01081,0.02,209.0,md,earthquake,"M -0.3 - 3km WSW of Mammoth Lakes, CA"
1.77,"6km SSE of Portola Valley, CA",1665412835700,1665644773763,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791836&format=geojson,1.0,2.2,,,reviewed,0,48,nc,73791836,",nc73791836,",",nc,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",28.0,0.04968,0.09,61.0,md,earthquake,"M 1.8 - 6km SSE of Portola Valley, CA"
1.4,"24 km NNE of Susitna North, Alaska",1665412529657,1667342959050,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d09muf7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d09muf7&format=geojson,,,,,reviewed,0,30,ak,022d09muf7,",ak022d09muf7,",",ak,",",origin,phase-data,",,,0.44,,ml,earthquake,"M 1.4 - 24 km NNE of Susitna North, Alaska"
1.6,"55 km NNW of Petersville, Alaska",1665412385807,1667342958855,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022d09mddb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022d09mddb&format=geojson,,,,,reviewed,0,39,ak,022d09mddb,",ak022d09mddb,",",ak,",",origin,phase-data,",,,0.49,,ml,earthquake,"M 1.6 - 55 km NNW of Petersville, Alaska"
4.4,Reykjanes Ridge,1665412385129,1665953717040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000itne,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000itne&format=geojson,,,,,reviewed,0,298,us,6000itne,",us6000itne,",",us,",",origin,phase-data,",74.0,9.065,0.54,105.0,mb,earthquake,M 4.4 - Reykjanes Ridge
1.91,"6km SSE of Portola Valley, CA",1665411512890,1665709331453,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791831,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791831&format=geojson,1.0,2.0,,,reviewed,0,56,nc,73791831,",nc73791831,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",45.0,0.04934,0.13,60.0,md,earthquake,"M 1.9 - 6km SSE of Portola Valley, CA"
0.85,"8km NW of The Geysers, CA",1665411414780,1665411509996,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73791826,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73791826&format=geojson,,,,,automatic,0,11,nc,73791826,",nc73791826,",",nc,",",nearby-cities,origin,phase-data,",11.0,0.009948,0.08,65.0,md,earthquake,"M 0.9 - 8km NW of The Geysers, CA"
